id,tf,side,price,source,known_at
H1_SSL_20260220_0200,H1,DOWN,4985.39,2026-02-20 02:00:00,2026-02-20 05:00:00
H1_BSL_20260220_0300,H1,UP,5014.76,2026-02-20 03:00:00,2026-02-20 06:00:00
H1_SSL_20260220_0500,H1,DOWN,4981.75,2026-02-20 05:00:00,2026-02-20 08:00:00
H1_SSL_20260220_1000,H1,DOWN,5005.04,2026-02-20 10:00:00,2026-02-20 13:00:00
H1_BSL_20260220_1100,H1,UP,5042.59,2026-02-20 11:00:00,2026-02-20 14:00:00
H1_SSL_20260220_1400,H1,DOWN,5007.06,2026-02-20 14:00:00,2026-02-20 17:00:00
H1_SSL_20260220_1700,H1,DOWN,4989.2,2026-02-20 17:00:00,2026-02-20 20:00:00
H1_BSL_20260223_0100,H1,UP,5171.92,2026-02-23 01:00:00,2026-02-23 04:00:00
H4_SSL_20260220_1600,H4,DOWN,4989.2,2026-02-20 16:00:00,2026-02-23 04:00:00
H1_BSL_20260223_0400,H1,UP,5176.6,2026-02-23 04:00:00,2026-02-23 07:00:00
H1_SSL_20260223_1000,H1,DOWN,5122.2,2026-02-23 10:00:00,2026-02-23 13:00:00
H4_BSL_20260223_0400,H4,UP,5176.6,2026-02-23 04:00:00,2026-02-23 16:00:00
H1_SSL_20260223_1600,H1,DOWN,5141.55,2026-02-23 16:00:00,2026-02-23 19:00:00
H1_BSL_20260223_1800,H1,UP,5219.14,2026-02-23 18:00:00,2026-02-23 21:00:00
H1_BSL_20260224_0100,H1,UP,5249.64,2026-02-24 01:00:00,2026-02-24 04:00:00
H1_SSL_20260224_0300,H1,DOWN,5145.15,2026-02-24 03:00:00,2026-02-24 06:00:00
H1_SSL_20260224_0800,H1,DOWN,5156.51,2026-02-24 08:00:00,2026-02-24 11:00:00
H4_BSL_20260224_0000,H4,UP,5249.64,2026-02-24 00:00:00,2026-02-24 12:00:00
H1_SSL_20260224_1600,H1,DOWN,5093.5,2026-02-24 16:00:00,2026-02-24 19:00:00
H1_BSL_20260224_2200,H1,UP,5173.23,2026-02-24 22:00:00,2026-02-25 02:00:00
H1_SSL_20260225_0100,H1,DOWN,5122.03,2026-02-25 01:00:00,2026-02-25 04:00:00
H4_SSL_20260224_1600,H4,DOWN,5093.5,2026-02-24 16:00:00,2026-02-25 04:00:00
H1_BSL_20260225_0400,H1,UP,5193.93,2026-02-25 04:00:00,2026-02-25 07:00:00
H1_BSL_20260225_0700,H1,UP,5210.59,2026-02-25 07:00:00,2026-02-25 10:00:00
H1_SSL_20260225_1300,H1,DOWN,5155.17,2026-02-25 13:00:00,2026-02-25 16:00:00
H4_BSL_20260225_0400,H4,UP,5210.59,2026-02-25 04:00:00,2026-02-25 16:00:00
H1_SSL_20260225_1600,H1,DOWN,5158.87,2026-02-25 16:00:00,2026-02-25 19:00:00
H1_BSL_20260225_1900,H1,UP,5217.58,2026-02-25 19:00:00,2026-02-25 22:00:00
H1_SSL_20260225_2200,H1,DOWN,5146.15,2026-02-25 22:00:00,2026-02-26 02:00:00
H4_BSL_20260225_1600,H4,UP,5217.58,2026-02-25 16:00:00,2026-02-26 04:00:00
H1_BSL_20260226_0300,H1,UP,5198.31,2026-02-26 03:00:00,2026-02-26 06:00:00
H4_SSL_20260225_2000,H4,DOWN,5146.15,2026-02-25 20:00:00,2026-02-26 08:00:00
H1_BSL_20260226_0700,H1,UP,5205.55,2026-02-26 07:00:00,2026-02-26 10:00:00
H1_BSL_20260226_1700,H1,UP,5192.79,2026-02-26 17:00:00,2026-02-26 20:00:00
H1_SSL_20260226_1700,H1,DOWN,5130.34,2026-02-26 17:00:00,2026-02-26 20:00:00
H1_SSL_20260226_2000,H1,DOWN,5160.39,2026-02-26 20:00:00,2026-02-26 23:00:00
H1_BSL_20260226_2200,H1,UP,5201.02,2026-02-26 22:00:00,2026-02-27 02:00:00
H4_SSL_20260226_1600,H4,DOWN,5130.34,2026-02-26 16:00:00,2026-02-27 04:00:00
H1_SSL_20260227_0300,H1,DOWN,5166.83,2026-02-27 03:00:00,2026-02-27 06:00:00
H1_BSL_20260227_0400,H1,UP,5199.7,2026-02-27 04:00:00,2026-02-27 07:00:00
H4_BSL_20260226_2000,H4,UP,5201.02,2026-02-26 20:00:00,2026-02-27 08:00:00
H1_BSL_20260227_0700,H1,UP,5200.48,2026-02-27 07:00:00,2026-02-27 10:00:00
H1_SSL_20260227_1200,H1,DOWN,5168.74,2026-02-27 12:00:00,2026-02-27 15:00:00
H1_BSL_20260227_1800,H1,UP,5257.77,2026-02-27 18:00:00,2026-02-27 21:00:00
